"FindDbtNum","cidutAccount","cidutCntrPrtNum","cidutCntrPrtName","cidutCntrPrtITN","cidutCnName","cidutCnDate","cidutCnInv","cidutCnInvName","cidutFormtnDate","cidutMatrtyDate","cidutDebt","cidutDebtOverdue","cidutDoc","cidutLink","cidutSheet","cidutSheetNum","cidutUnloadKey","cidutCnDateNull","cidutCnNameNull","cidutCnInvNull","cidutCnInvNameNull"
"895","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","33/0054/23","21.06.2024","761236",,"27.12.2024","31.12.2025","12706796,66","0",,,"133","895","26","21.06.2024","33/0054/23","761236","NullИлиПусто"
"896","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","761238",,"27.12.2024","31.12.2025","255413342,47","0",,,"133","896","26","23.10.2023","27/0239/23","761238","NullИлиПусто"
"897","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/0180/24","17.04.2024","765857",,"14.10.2024","31.12.2024","250000000","0",,,"133","897","26","17.04.2024","25/201/0180/24","765857","NullИлиПусто"
"898","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","765858",,"14.10.2024","31.12.2025","59620409,05","0",,,"133","898","26","20.10.2023","28/0247/23","765858","NullИлиПусто"
"899","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/1062/24","19.06.2024","76890",,"19.08.2024","30.06.2025","88566666,67","0",,,"133","899","26","19.06.2024","25/201/1062/24","76890","NullИлиПусто"
"900","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","2269/19","01.10.2019","76908",,"03.07.2023","31.12.2024","468763278,13","0",,,"133","900","26","01.10.2019","2269/19","76908","NullИлиПусто"
"901","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","2590/21","16.07.2021","77088",,"16.08.2022","31.12.2024","154500000","0",,,"133","901","26","16.07.2021","2590/21","77088","NullИлиПусто"
"902","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0309/22","10.11.2022","771090",,"24.04.2024","31.12.2024","4955864,92","0",,,"133","902","26","10.11.2022","27/0309/22","771090","NullИлиПусто"
"903","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0073/22","09.06.2022","77208",,"19.08.2022","31.12.2024","24461306,5","0",,,"133","903","26","09.06.2022","27/0073/22","77208","NullИлиПусто"
"904","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0396/23","04.12.2023","773862",,"25.07.2024","31.07.2025","208590507,25","0",,,"133","904","26","04.12.2023","28/0396/23","773862","NullИлиПусто"
"905","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","30/0036/22","15.04.2022","773867",,"25.07.2024","31.12.2024","70095739,32","0",,,"133","905","26","15.04.2022","30/0036/22","773867","NullИлиПусто"
"906","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0018/22","30.03.2022","782606",,"15.10.2024","31.12.2024","52537339,89","0",,,"133","906","26","30.03.2022","27/0018/22","782606","NullИлиПусто"
"907","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","782607",,"15.10.2024","31.12.2025","383826874,6","0",,,"133","907","26","20.10.2023","28/0247/23","782607","NullИлиПусто"
"908","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0239/24","20.06.2024","782608",,"15.10.2024","31.12.2025","64894729,91","0",,,"133","908","26","20.06.2024","28/0239/24","782608","NullИлиПусто"
"909","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0157/24","04.06.2024","782883",,"28.12.2024","31.12.2025","18682235,52","0",,,"133","909","26","04.06.2024","28/0157/24","782883","NullИлиПусто"
"910","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0240/23","23.10.2023","782885",,"28.12.2024","31.12.2025","26175755,61","0",,,"133","910","26","23.10.2023","27/0240/23","782885","NullИлиПусто"
"911","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0239/24","20.06.2024","782886",,"28.12.2024","31.12.2025","2671918","0",,,"133","911","26","20.06.2024","28/0239/24","782886","NullИлиПусто"
"912","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","782888",,"28.12.2024","31.12.2025","36062270,83","0",,,"133","912","26","23.10.2023","27/0239/23","782888","NullИлиПусто"
"913","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0309/22","10.11.2022","784891",,"25.04.2024","31.12.2024","1128838,55","0",,,"133","913","26","10.11.2022","27/0309/22","784891","NullИлиПусто"
"914","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","788986",,"26.07.2024","31.07.2025","2003899,04","0",,,"133","914","26","04.04.2024","28/0039/24","788986","NullИлиПусто"
"915","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","788987",,"26.07.2024","31.12.2024","21821543,61","0",,,"133","915","26","23.10.2023","27/0239/23","788987","NullИлиПусто"
"916","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/0973/22","15.06.2022","79231",,"24.08.2022","31.12.2024","48926151,25","0",,,"133","916","26","15.06.2022","25/201/0973/22","79231","NullИлиПусто"
"917","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1-306-12","03.09.2012","7947",,"21.01.2022","30.10.2024","70525000,01","70525000,01",,,"133","917","26","03.09.2012","1-306-12","7947","NullИлиПусто"
"918","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0018/22","30.03.2022","798465",,"16.10.2024","31.12.2024","18390723,57","0",,,"133","918","26","30.03.2022","27/0018/22","798465","NullИлиПусто"
"919","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","798466",,"16.10.2024","31.07.2027","78185734,31","0",,,"133","919","26","20.10.2023","28/0247/23","798466","NullИлиПусто"
"920","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","798467",,"16.10.2024","31.05.2025","38389010,68","0",,,"133","920","26","04.04.2024","28/0039/24","798467","NullИлиПусто"
"921","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0239/24","20.06.2024","798468",,"16.10.2024","30.07.2026","3821828,65","0",,,"133","921","26","20.06.2024","28/0239/24","798468","NullИлиПусто"
"922","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0309/22","10.11.2022","798511",,"26.04.2024","31.12.2024","29442225,5","0",,,"133","922","26","10.11.2022","27/0309/22","798511","NullИлиПусто"
"923","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","2581/21","16.07.2021","80005",,"26.08.2022","31.12.2024","748296013,8","0",,,"133","923","26","16.07.2021","2581/21","80005","NullИлиПусто"
"924","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","801008",,"16.10.2024","31.07.2027","39502019,58","0",,,"133","924","26","20.10.2023","28/0247/23","801008","NullИлиПусто"
"925","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","0654/19","28.06.2019","80853",,"08.11.2021","31.12.2024","14000000","0",,,"133","925","26","28.06.2019","0654/19","80853","NullИлиПусто"
"926","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0309/22","10.11.2022","813195",,"27.04.2024","31.12.2024","112316454,79","0",,,"133","926","26","10.11.2022","27/0309/22","813195","NullИлиПусто"
"927","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1838-19","10.02.2020","813821",,"17.10.2024","31.12.2024","349040000,75","0",,,"133","927","26","10.02.2020","1838-19","813821","NullИлиПусто"
"928","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","813822",,"17.10.2024","31.07.2027","30523707,06","0",,,"133","928","26","20.10.2023","28/0247/23","813822","NullИлиПусто"
"929","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0160/23","25.06.2024","813823",,"17.10.2024","30.09.2025","24449247,53","0",,,"133","929","26","25.06.2024","34/0160/23","813823","NullИлиПусто"
"930","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","813824",,"17.10.2024","30.07.2026","608384,15","0",,,"133","930","26","04.04.2024","28/0039/24","813824","NullИлиПусто"
"931","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","34/0018/22","26.05.2022","813825",,"17.10.2024","31.12.2025","13447854,56","0",,,"133","931","26","26.05.2022","34/0018/22","813825","NullИлиПусто"
"932","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0309/22","10.11.2022","814521",,"27.04.2024","31.12.2024","468650110,72","0",,,"133","932","26","10.11.2022","27/0309/22","814521","NullИлиПусто"
"933","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0394/23","04.12.2023","814814",,"29.07.2024","31.07.2025","43335391,63","0",,,"133","933","26","04.12.2023","28/0394/23","814814","NullИлиПусто"
"934","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","814819",,"29.07.2024","31.07.2025","24837564,59","0",,,"133","934","26","04.04.2024","28/0039/24","814819","NullИлиПусто"
"935","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0256/23","04.12.2023","826645",,"30.07.2024","31.12.2024","943588,54","0",,,"133","935","26","04.12.2023","28/0256/23","826645","NullИлиПусто"
"936","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0396/23","04.12.2023","826646",,"30.07.2024","31.07.2025","12581235,62","0",,,"133","936","26","04.12.2023","28/0396/23","826646","NullИлиПусто"
"937","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0394/23","04.12.2023","826647",,"30.07.2024","31.07.2025","36225768,77","0",,,"133","937","26","04.12.2023","28/0394/23","826647","NullИлиПусто"
"938","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0044/24","04.04.2024","826651",,"30.07.2024","31.12.2024","44522188,75","0",,,"133","938","26","04.04.2024","28/0044/24","826651","NullИлиПусто"
"939","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0046/24","04.04.2024","826652",,"30.07.2024","31.12.2024","1750457,17","0",,,"133","939","26","04.04.2024","28/0046/24","826652","NullИлиПусто"
"940","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","826653",,"30.07.2024","31.12.2024","281815971,2","0",,,"133","940","26","23.10.2023","27/0239/23","826653","NullИлиПусто"
"941","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/0180/24","17.04.2024","826654",,"30.07.2024","31.12.2024","66951052,37","0",,,"133","941","26","17.04.2024","25/201/0180/24","826654","NullИлиПусто"
"942","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","2584/21","16.07.2021","82758",,"31.08.2022","31.12.2025","46466271,73","0",,,"133","942","26","16.07.2021","2584/21","82758","NullИлиПусто"
"943","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1838-19","10.02.2020","829390",,"18.10.2024","31.12.2024","66666666,67","0",,,"133","943","26","10.02.2020","1838-19","829390","NullИлиПусто"
"944","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","829391",,"18.10.2024","31.07.2027","442039540,67","0",,,"133","944","26","20.10.2023","28/0247/23","829391","NullИлиПусто"
"945","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","829392",,"18.10.2024","31.05.2025","3747940,53","0",,,"133","945","26","04.04.2024","28/0039/24","829392","NullИлиПусто"
"946","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0239/24","20.06.2024","829393",,"18.10.2024","30.07.2026","138310,09","0",,,"133","946","26","20.06.2024","28/0239/24","829393","NullИлиПусто"
"947","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1210","03.09.2020","829394",,"18.10.2024","31.12.2025","41643423,97","0",,,"133","947","26","03.09.2020","1210","829394","NullИлиПусто"
"948","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","1838-19","10.02.2020","83139",,"09.11.2023","31.12.2024","62447183,33","0",,,"133","948","26","10.02.2020","1838-19","83139","NullИлиПусто"
"949","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0394/23","04.12.2023","843512",,"31.07.2024","31.07.2025","11822986,74","0",,,"133","949","26","04.12.2023","28/0394/23","843512","NullИлиПусто"
"950","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0044/24","04.04.2024","843517",,"31.07.2024","31.12.2024","5562065,77","0",,,"133","950","26","04.04.2024","28/0044/24","843517","NullИлиПусто"
"951","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","843518",,"31.07.2024","31.07.2025","12185743,82","0",,,"133","951","26","04.04.2024","28/0039/24","843518","NullИлиПусто"
"952","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0238/23","23.10.2023","843521",,"31.07.2024","31.12.2024","75266054,38","0",,,"133","952","26","23.10.2023","27/0238/23","843521","NullИлиПусто"
"953","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0239/23","23.10.2023","843522",,"31.07.2024","31.12.2024","50680327,68","0",,,"133","953","26","23.10.2023","27/0239/23","843522","NullИлиПусто"
"954","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","843529",,"31.07.2024","31.07.2025","2916596530,2","0",,,"133","954","26","20.10.2023","28/0247/23","843529","NullИлиПусто"
"955","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","25/201/0180/24","17.04.2024","843530",,"31.07.2024","31.12.2024","3511960,58","0",,,"133","955","26","17.04.2024","25/201/0180/24","843530","NullИлиПусто"
"956","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","31/0109/22","15.09.2022","843540",,"31.07.2024","31.12.2024","688331406,01","0",,,"133","956","26","15.09.2022","31/0109/22","843540","NullИлиПусто"
"957","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","31/0109/22","15.09.2022","843541",,"31.07.2024","31.12.2025","2814328900,71","0",,,"133","957","26","15.09.2022","31/0109/22","843541","NullИлиПусто"
"958","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","843551",,"31.07.2024","31.07.2025","32453956,05","0",,,"133","958","26","04.04.2024","28/0039/24","843551","NullИлиПусто"
"959","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","27/0238/23","23.10.2023","849553",,"31.07.2024","31.12.2024","3481043,12","0",,,"133","959","26","23.10.2023","27/0238/23","849553","NullИлиПусто"
"960","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0157/24","04.06.2024","849554",,"31.07.2024","31.07.2025","12500000","0",,,"133","960","26","04.06.2024","28/0157/24","849554","NullИлиПусто"
"961","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0157/24","04.06.2024","849555",,"31.07.2024","31.07.2025","51533333,33","0",,,"133","961","26","04.06.2024","28/0157/24","849555","NullИлиПусто"
"962","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","31/0109/22","15.09.2022","849557",,"31.07.2024","31.12.2025","529318,75","0",,,"133","962","26","15.09.2022","31/0109/22","849557","NullИлиПусто"
"963","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0247/23","20.10.2023","850209",,"21.10.2024","31.07.2027","529972528,64","0",,,"133","963","26","20.10.2023","28/0247/23","850209","NullИлиПусто"
"964","19","1255867","АО ГАЗСТРОЙПРОМ","7842155505","28/0039/24","04.04.2024","850210",,"21.10.2024","31.05.2025","89115721,06","0",,,"133","964","26","04.04.2024","28/0039/24","850210","NullИлиПусто"
